SnapshotInvID,ProductID,ProductName,WarehouseLocation,unitsAvailable,unitsDemanded,SnapshotDate
27309,64,Mendez-Newton Lipstick,"Guwahati, Assam",0.0,95.0,2022-04-01
27310,39,"Smith, Hill and Woods Perfume","Chandigarh, UT",89.0,418.0,2024-05-01
27311,15,Owens Ltd Refrigerator,"Guwahati, Assam",103.0,199.0,2023-09-01
27312,37,Reyes Ltd Lipstick,"Jalandhar, Punjab",390.0,412.0,2022-05-01
27313,30,"Miller, Riggs and Riley Shampoo","Coimbatore, Tamil Nadu",191.0,466.0,2024-02-01
27314,11,Johnson and Sons Laptop,"Jaipur, Rajasthan",45.0,164.0,2023-04-01
27315,28,Hernandez-Patel Wall Clock,"Dehradun, Uttarakhand",0.0,161.0,2023-03-01
27316,57,"Bush, Evans and Davidson Smartphone","Vadodara, Gujarat",0.0,64.0,2024-07-01
27317,100,Wright-Howard Microwave,"Chandigarh, UT",12.0,,2022-08-01
27318,46,Frank-Garcia Air Conditioner,"Jaipur, Rajasthan",0.0,254.0,2024-08-01
27319,56,Curry LLC Protein Powder,"Vijayawada, Andhra Pradesh",,177.0,2023-04-01
27320,25,Gordon and Sons Lipstick,"Jalandhar, Punjab",0.0,120.0,2022-04-01
27321,90,"Wilson, Schultz and Ross Air Conditioner","Lucknow, Uttar Pradesh",0.0,383.0,2023-12-01
27322,22,"Romero, Patterson and Boyd Stapler","Kolkata, West Bengal",0.0,337.0,2022-11-01
27323,34,White-Huff Stapler,"Gurugram, Haryana",0.0,349.0,2023-01-01
27324,11,Johnson and Sons Laptop,"Mysuru, Karnataka",15.0,276.0,2022-04-01
27325,65,"Singleton, Everett and Thompson Moisturizer","Thiruvananthapuram, Kerala",238.0,461.0,2023-10-01
27326,34,White-Huff Stapler,"Bhubaneswar, Odisha",69.0,99.0,2022-04-01
27327,22,"Romero, Patterson and Boyd Stapler","Ranchi, Jharkhand",0.0,124.0,2022-05-01
27328,95,Soto-Weaver Cushion,"Vadodara, Gujarat",0.0,321.0,2024-04-01
27329,36,"Ferguson, Hernandez and Boyd Yoga Mat","Vadodara, Gujarat",0.0,333.0,2024-02-01
27330,34,White-Huff Stapler,"Pune, Maharashtra",0.0,373.0,2024-07-01
27331,89,James Ltd Smartphone,"Thiruvananthapuram, Kerala",0.0,240.0,2022-07-01
27332,79,"Grant, Johnson and Allen Smartphone","Chandigarh, UT",121.0,148.0,2022-04-01
27333,34,White-Huff Stapler,"Jalandhar, Punjab",111.0,452.0,2023-12-01
27334,98,Whitney-Garcia Microwave,"Jaipur, Rajasthan",0.0,180.0,2023-05-01
27335,30,"Miller, Riggs and Riley Shampoo","Shimla, Himachal Pradesh",0.0,,2022-10-01
27336,77,"Simpson, Davis and Garcia Camera","Ranchi, Jharkhand",0.0,68.0,2022-03-01
27337,28,Hernandez-Patel Wall Clock,"Cuttack, Odisha",37.0,495.0,2022-09-01
27338,12,"Saunders, Smith and Atkins Notebook","Shimla, Himachal Pradesh",0.0,129.0,2022-12-01
27339,81,Lewis PLC Vacuum Cleaner,"Delhi, Delhi",26.0,222.0,2022-11-01
27340,2,Larson and Sons Foundation,"Bhubaneswar, Odisha",98.0,456.0,2022-01-01
27341,52,Simmons Ltd Table Lamp,"Gurugram, Haryana",26.0,362.0,2022-10-01
27342,21,"Bass, Wright and Jones Table Lamp","Lucknow, Uttar Pradesh",0.0,222.0,2024-05-01
27343,24,"Gutierrez, Neal and Vargas Table Lamp","Visakhapatnam, Andhra Pradesh",216.0,409.0,2024-08-01
27344,46,Frank-Garcia Air Conditioner,"Noida, Uttar Pradesh",14.0,366.0,2023-01-01
27345,95,Soto-Weaver Cushion,"Kochi, Kerala",0.0,172.0,2024-04-01
27346,63,Cantu-Phillips Headphones,"Pune, Maharashtra",386.0,427.0,2022-11-01
27347,27,Gay-Clarke Moisturizer,"Noida, Uttar Pradesh",73.0,457.0,2024-03-01
27348,83,Garcia Ltd Pen,"Kochi, Kerala",24.0,113.0,2022-12-01
27349,31,"Huang, White and Mcclure Washing Machine","Gurugram, Haryana",0.0,417.0,2022-06-01
27350,3,"Schultz, Avila and Foster Table Lamp","Vijayawada, Andhra Pradesh",178.0,246.0,2022-12-01
27351,85,Hobbs-Hanson Refrigerator,"Pune, Maharashtra",225.0,297.0,2022-04-01
27352,57,"Bush, Evans and Davidson Smartphone","Bengaluru, Karnataka",12.0,33600.0,2023-04-01
27353,43,"Robertson, Bell and Horn Moisturizer","Visakhapatnam, Andhra Pradesh",0.0,117.0,2023-01-01
27354,57,"Bush, Evans and Davidson Smartphone","Kochi, Kerala",72.0,246.0,2023-02-01
27355,86,Zuniga-Black Air Conditioner,"Bhubaneswar, Odisha",0.0,,2022-05-01
27356,25,Gordon and Sons Lipstick,"Ahmedabad, Gujarat",449.0,500.0,2023-11-01
27357,85,Hobbs-Hanson Refrigerator,"Jaipur, Rajasthan",113.0,263.0,2023-12-01
27358,31,"Huang, White and Mcclure Washing Machine","Gurugram, Haryana",0.0,50.0,2023-02-01
27359,72,Peterson-Garrison Refrigerator,"Nagpur, Maharashtra",0.0,145.0,2024-06-01
27360,61,Montoya-Holden Curtains,"Ranchi, Jharkhand",0.0,88.0,2023-06-01
27361,81,Lewis PLC Vacuum Cleaner,"Vadodara, Gujarat",0.0,243.0,2022-11-01
27362,61,Montoya-Holden Curtains,"Gurugram, Haryana",0.0,230.0,2023-06-01
27363,48,Suarez-French Refrigerator,"Mysuru, Karnataka",,328.0,2022-09-01
27364,79,"Grant, Johnson and Allen Smartphone","Kanpur, Uttar Pradesh",50.0,54.0,2024-01-01
27365,35,Davis Inc Washing Machine,"Bengaluru, Karnataka",,207.0,2023-07-01
27366,57,"Bush, Evans and Davidson Smartphone","Hyderabad, Telangana",189.0,454.0,2023-09-01
27367,85,Hobbs-Hanson Refrigerator,"Ahmedabad, Gujarat",0.0,254.0,2024-07-01
27368,56,Curry LLC Protein Powder,"Lucknow, Uttar Pradesh",0.0,310.0,2022-07-01
27369,52,Simmons Ltd Table Lamp,"Lucknow, Uttar Pradesh",80.0,187.0,2023-06-01
27370,99,Hernandez-Davis Cushion,"Madurai, Tamil Nadu",378.0,443.0,2023-04-01
27371,28,Hernandez-Patel Wall Clock,"Vadodara, Gujarat",20.0,493.0,2024-06-01
27372,64,Mendez-Newton Lipstick,"Mysuru, Karnataka",147.0,169.0,2024-09-01
27373,97,"Porter, Harper and Gomez Tablet","Chandigarh, UT",0.0,29200.0,2023-06-01
27374,79,"Grant, Johnson and Allen Smartphone","Gurugram, Haryana",0.0,261.0,2022-03-01
27375,6,Jordan Ltd Perfume,"Cuttack, Odisha",51.0,288.0,2022-01-01
27376,61,Montoya-Holden Curtains,"Visakhapatnam, Andhra Pradesh",147.0,240.0,2022-07-01
27377,80,Ortiz-Garcia Laptop,"Nagpur, Maharashtra",214.0,,2022-04-01
27378,25,Gordon and Sons Lipstick,"Kochi, Kerala",79.0,377.0,2024-01-01
27379,26,Simmons-Stevens Massage Oil,"Cuttack, Odisha",,493.0,2023-01-01
27380,80,Ortiz-Garcia Laptop,"Patna, Bihar",0.0,453.0,2022-08-01
27381,71,Harris-Ward Smartwatch,"Ahmedabad, Gujarat",0.0,143.0,2023-06-01
27382,27,Gay-Clarke Moisturizer,"Coimbatore, Tamil Nadu",21.0,236.0,2024-07-01
27383,28,Hernandez-Patel Wall Clock,"Chennai, Tamil Nadu",16.0,414.0,2024-01-01
27384,68,"Hernandez, Martin and Anderson Protein Powder","Shimla, Himachal Pradesh",126.0,287.0,2024-01-01
27385,71,Harris-Ward Smartwatch,"Ahmedabad, Gujarat",344.0,344.0,2023-03-01
27386,37,Reyes Ltd Lipstick,"Guwahati, Assam",311.0,407.0,2023-09-01
27387,9,"Hodges, Stanley and Sanchez Air Conditioner","Bengaluru, Karnataka",27.0,95.0,2022-12-01
27388,36,"Ferguson, Hernandez and Boyd Yoga Mat","Dehradun, Uttarakhand",313.0,347.0,2024-09-01
27389,93,Walker-Choi Protein Powder,"Raipur, Chhattisgarh",208.0,298.0,2023-04-01
27390,35,Davis Inc Washing Machine,"Bhubaneswar, Odisha",0.0,246.0,2023-04-01
27391,66,"Harris, Sloan and Mack Refrigerator","Chandigarh, UT",58.0,370.0,2024-06-01
27392,2,Larson and Sons Foundation,"Coimbatore, Tamil Nadu",0.0,,2022-03-01
27393,11,Johnson and Sons Laptop,"Kanpur, Uttar Pradesh",346.0,371.0,2024-02-01
27394,11,Johnson and Sons Laptop,"Vijayawada, Andhra Pradesh",0.0,164.0,2023-11-01
27395,21,"Bass, Wright and Jones Table Lamp","Bhopal, Madhya Pradesh",9.0,168.0,2024-07-01
27396,58,Miles-Zhang Lipstick,"Lucknow, Uttar Pradesh",388.0,414.0,2022-04-01
27397,56,Curry LLC Protein Powder,"Patna, Bihar",88.0,176.0,2023-08-01
27398,59,"Stephenson, Weber and Bailey Lipstick","Madurai, Tamil Nadu",0.0,361.0,2023-11-01
27399,81,Lewis PLC Vacuum Cleaner,"Vadodara, Gujarat",0.0,,2022-12-01
27400,15,Owens Ltd Refrigerator,"Mysuru, Karnataka",78.0,159.0,2023-05-01
27401,50,Bell Group Vitamins,"Pune, Maharashtra",0.0,250.0,2023-11-01
27402,59,"Stephenson, Weber and Bailey Lipstick","Kanpur, Uttar Pradesh",0.0,332.0,2023-12-01
27403,91,Garcia-Mills Headphones,"Bengaluru, Karnataka",165.0,499.0,2024-06-01
27404,66,"Harris, Sloan and Mack Refrigerator","Noida, Uttar Pradesh",59.0,400.0,2024-06-01
27405,59,"Stephenson, Weber and Bailey Lipstick","Visakhapatnam, Andhra Pradesh",0.0,375.0,2024-05-01
27406,56,Curry LLC Protein Powder,"Vijayawada, Andhra Pradesh",208.0,241.0,2022-11-01
27407,2,Larson and Sons Foundation,"Pune, Maharashtra",250.0,387.0,2022-04-01
27408,96,Johnson-Chapman Perfume,"Pune, Maharashtra",0.0,285.0,2024-03-01
27409,16,Hernandez Inc Moisturizer,"Bengaluru, Karnataka",0.0,257.0,2023-03-01
27410,5,Woods-Rasmussen Smartwatch,"Lucknow, Uttar Pradesh",123.0,348.0,2024-04-01
27411,6,Jordan Ltd Perfume,"Coimbatore, Tamil Nadu",366.0,451.0,2022-05-01
27412,75,Chen PLC Perfume,"Shimla, Himachal Pradesh",69.0,164.0,2024-04-01
27413,25,Gordon and Sons Lipstick,"Amritsar, Punjab",0.0,437.0,2024-06-01
27414,39,"Smith, Hill and Woods Perfume","Srinagar, J&K",448.0,,2024-04-01
27415,96,Johnson-Chapman Perfume,"Bengaluru, Karnataka",106.0,379.0,2022-12-01
27416,29,Briggs Ltd Wall Clock,"Coimbatore, Tamil Nadu",21.0,109.0,2024-02-01
27417,37,Reyes Ltd Lipstick,"Srinagar, J&K",174.0,318.0,2022-10-01
27418,12,"Saunders, Smith and Atkins Notebook","Vijayawada, Andhra Pradesh",12.0,204.0,2022-03-01
27419,88,Gonzalez-Cole Cushion,"Bengaluru, Karnataka",0.0,276.0,2023-09-01
27420,71,Harris-Ward Smartwatch,"Jaipur, Rajasthan",47.0,377.0,2022-07-01
27421,97,"Porter, Harper and Gomez Tablet","Shimla, Himachal Pradesh",109.0,138.0,2022-10-01
27422,66,"Harris, Sloan and Mack Refrigerator","Guwahati, Assam",431.0,454.0,2023-09-01
27423,30,"Miller, Riggs and Riley Shampoo","Raipur, Chhattisgarh",0.0,186.0,2024-01-01
27424,59,"Stephenson, Weber and Bailey Lipstick","Ranchi, Jharkhand",0.0,109.0,2022-03-01
27425,29,Briggs Ltd Wall Clock,"Mangalore, Karnataka",365.0,366.0,2022-01-01
27426,13,Christensen-Patrick Foundation,"Coimbatore, Tamil Nadu",0.0,86.0,2022-10-01
27427,94,Sullivan-Brown Shampoo,"Bhubaneswar, Odisha",171.0,180.0,2022-09-01
27428,21,"Bass, Wright and Jones Table Lamp","Kanpur, Uttar Pradesh",0.0,170.0,2022-07-01
27429,57,"Bush, Evans and Davidson Smartphone","Noida, Uttar Pradesh",302.0,304.0,2022-02-01
27430,85,Hobbs-Hanson Refrigerator,"Jalandhar, Punjab",0.0,111.0,2023-12-01
27431,85,Hobbs-Hanson Refrigerator,"Guwahati, Assam",289.0,399.0,2022-09-01
27432,37,Reyes Ltd Lipstick,"Bengaluru, Karnataka",323.0,498.0,2023-11-01
27433,77,"Simpson, Davis and Garcia Camera","Ranchi, Jharkhand",127.0,,2024-02-01
27434,5,Woods-Rasmussen Smartwatch,"Lucknow, Uttar Pradesh",,327.0,2024-01-01
27435,76,Willis-Miller Laptop,"Lucknow, Uttar Pradesh",64.0,85.0,2022-02-01
27436,24,"Gutierrez, Neal and Vargas Table Lamp","Patna, Bihar",0.0,159.0,2023-07-01
27437,35,Davis Inc Washing Machine,"Mangalore, Karnataka",0.0,,2023-06-01
27438,72,Peterson-Garrison Refrigerator,"Madurai, Tamil Nadu",0.0,140.0,2022-01-01
27439,3,"Schultz, Avila and Foster Table Lamp","Srinagar, J&K",0.0,209.0,2023-12-01
27440,32,Alvarado LLC Yoga Mat,"Nagpur, Maharashtra",257.0,356.0,2022-05-01
27441,85,Hobbs-Hanson Refrigerator,"Ranchi, Jharkhand",150.0,391.0,2023-11-01
27442,52,Simmons Ltd Table Lamp,"Mysuru, Karnataka",0.0,211.0,2022-07-01
27443,73,"Jordan, West and Garcia Yoga Mat","Mangalore, Karnataka",0.0,111.0,2024-03-01
27444,69,"Curry, Cervantes and Jackson Vase","Shimla, Himachal Pradesh",95.0,354.0,2022-10-01
27445,52,Simmons Ltd Table Lamp,"Srinagar, J&K",0.0,417.0,2022-02-01
27446,51,"Williams, Barnes and Thompson Vacuum Cleaner","Dehradun, Uttarakhand",0.0,,2023-03-01
27447,23,Thornton Inc Smartwatch,"Ahmedabad, Gujarat",344.0,430.0,2024-01-01
27448,69,"Curry, Cervantes and Jackson Vase","Jaipur, Rajasthan",261.0,446.0,2023-07-01
27449,39,"Smith, Hill and Woods Perfume","Ahmedabad, Gujarat",126.0,169.0,2024-05-01
27450,14,Acevedo Inc Notebook,"Lucknow, Uttar Pradesh",59.0,77.0,2022-02-01
27451,88,Gonzalez-Cole Cushion,"Nagpur, Maharashtra",0.0,,2024-03-01
27452,67,Hill PLC Air Conditioner,"Pune, Maharashtra",,201.0,2022-10-01
27453,83,Garcia Ltd Pen,"Patna, Bihar",82.0,170.0,2023-07-01
27454,91,Garcia-Mills Headphones,"Delhi, Delhi",0.0,145.0,2022-04-01
27455,13,Christensen-Patrick Foundation,"Pune, Maharashtra",76.0,266.0,2023-06-01
27456,84,Hansen Inc Face Mask,"Visakhapatnam, Andhra Pradesh",0.0,139.0,2024-09-01
27457,28,Hernandez-Patel Wall Clock,"Dehradun, Uttarakhand",0.0,198.0,2022-06-01
27458,11,Johnson and Sons Laptop,"Vadodara, Gujarat",20.0,,2023-03-01
27459,92,"Thomas, Tate and Soto Smartwatch","Lucknow, Uttar Pradesh",0.0,51.0,2024-03-01
27460,2,Larson and Sons Foundation,"Guwahati, Assam",4750.0,131.0,2023-06-01
27461,89,James Ltd Smartphone,"Dehradun, Uttarakhand",209.0,270.0,2022-09-01
27462,96,Johnson-Chapman Perfume,"Vadodara, Gujarat",0.0,128.0,2022-02-01
27463,44,Cortez Ltd Protein Powder,"Visakhapatnam, Andhra Pradesh",0.0,11300.0,2024-01-01
27464,64,Mendez-Newton Lipstick,"Chennai, Tamil Nadu",76.0,114.0,2023-06-01
27465,40,Short Group Eraser,"Vadodara, Gujarat",0.0,326.0,2023-03-01
27466,9,"Hodges, Stanley and Sanchez Air Conditioner","Madurai, Tamil Nadu",0.0,329.0,2024-06-01
27467,91,Garcia-Mills Headphones,"Ahmedabad, Gujarat",0.0,206.0,2024-01-01
27468,69,"Curry, Cervantes and Jackson Vase","Jaipur, Rajasthan",138.0,360.0,2024-09-01
27469,94,Sullivan-Brown Shampoo,"Amritsar, Punjab",90.0,212.0,2022-08-01
27470,70,Williams-Perkins Shampoo,"Nagpur, Maharashtra",105.0,203.0,2022-06-01
27471,87,"Reid, Harvey and Richmond Foundation","Jaipur, Rajasthan",105.0,335.0,2024-07-01
27472,77,"Simpson, Davis and Garcia Camera","Noida, Uttar Pradesh",0.0,120.0,2022-02-01
27473,90,"Wilson, Schultz and Ross Air Conditioner","Mysuru, Karnataka",332.0,372.0,2023-06-01
27474,67,Hill PLC Air Conditioner,"Patna, Bihar",0.0,,2022-12-01
27475,47,"Wilkins, Wright and Williams Smartphone","Nagpur, Maharashtra",0.0,96.0,2024-09-01
27476,90,"Wilson, Schultz and Ross Air Conditioner","Nagpur, Maharashtra",0.0,363.0,2023-12-01
27477,35,Davis Inc Washing Machine,"Patna, Bihar",144.0,474.0,2023-07-01
27478,95,Soto-Weaver Cushion,"Gurugram, Haryana",238.0,306.0,2022-12-01
27479,97,"Porter, Harper and Gomez Tablet","Srinagar, J&K",251.0,268.0,2023-05-01
27480,97,"Porter, Harper and Gomez Tablet","Mysuru, Karnataka",146.0,234.0,2023-05-01
27481,65,"Singleton, Everett and Thompson Moisturizer","Delhi, Delhi",39.0,238.0,2023-08-01
27482,5,Woods-Rasmussen Smartwatch,"Noida, Uttar Pradesh",109.0,240.0,2024-02-01
27483,60,Johnson-Banks Vitamins,"Hyderabad, Telangana",137.0,404.0,2024-02-01
27484,29,Briggs Ltd Wall Clock,"Vijayawada, Andhra Pradesh",0.0,331.0,2022-11-01
27485,94,Sullivan-Brown Shampoo,"Raipur, Chhattisgarh",0.0,236.0,2023-11-01
27486,76,Willis-Miller Laptop,"Cuttack, Odisha",241.0,481.0,2023-05-01
27487,85,Hobbs-Hanson Refrigerator,"Kanpur, Uttar Pradesh",0.0,405.0,2022-05-01
27488,9,"Hodges, Stanley and Sanchez Air Conditioner","Bhubaneswar, Odisha",0.0,91.0,2024-05-01
27489,15,Owens Ltd Refrigerator,"Pune, Maharashtra",,193.0,2022-05-01
27490,29,Briggs Ltd Wall Clock,"Mangalore, Karnataka",148.0,437.0,2023-07-01
27491,68,"Hernandez, Martin and Anderson Protein Powder","Delhi, Delhi",0.0,220.0,2023-03-01
27492,65,"Singleton, Everett and Thompson Moisturizer","Noida, Uttar Pradesh",176.0,316.0,2024-06-01
27493,5,Woods-Rasmussen Smartwatch,"Kanpur, Uttar Pradesh",94.0,,2024-06-01
27494,4,"Mcdaniel, Mercer and Nash Tablet","Kolkata, West Bengal",13.0,338.0,2022-10-01
27495,40,Short Group Eraser,"Bhubaneswar, Odisha",0.0,201.0,2023-06-01
27496,93,Walker-Choi Protein Powder,"Mysuru, Karnataka",146.0,200.0,2024-01-01
27497,33,"Robertson, Briggs and Hall Smartwatch","Jalandhar, Punjab",,418.0,2023-06-01
27498,97,"Porter, Harper and Gomez Tablet","Ahmedabad, Gujarat",51.0,180.0,2022-06-01
27499,13,Christensen-Patrick Foundation,"Chennai, Tamil Nadu",0.0,224.0,2023-10-01
27500,94,Sullivan-Brown Shampoo,"Ranchi, Jharkhand",242.0,452.0,2023-06-01
27501,86,Zuniga-Black Air Conditioner,"Mysuru, Karnataka",183.0,188.0,2023-07-01
27502,81,Lewis PLC Vacuum Cleaner,"Bengaluru, Karnataka",377.0,443.0,2023-04-01
27503,85,Hobbs-Hanson Refrigerator,"Vijayawada, Andhra Pradesh",70.0,347.0,2024-01-01
27504,79,"Grant, Johnson and Allen Smartphone","Raipur, Chhattisgarh",0.0,,2024-02-01
27505,8,Bennett Ltd Microwave,"Nagpur, Maharashtra",0.0,198.0,2022-08-01
27506,34,White-Huff Stapler,"Raipur, Chhattisgarh",330.0,433.0,2023-10-01
27507,56,Curry LLC Protein Powder,"Gurugram, Haryana",0.0,115.0,2022-02-01
27508,93,Walker-Choi Protein Powder,"Kolkata, West Bengal",2.0,120.0,2022-09-01
27509,30,"Miller, Riggs and Riley Shampoo","Vijayawada, Andhra Pradesh",50.0,,2024-05-01
27510,9,"Hodges, Stanley and Sanchez Air Conditioner","Jaipur, Rajasthan",224.0,276.0,2024-08-01
27511,18,Hughes and Sons Foundation,"Jalandhar, Punjab",0.0,259.0,2023-06-01
27512,5,Woods-Rasmussen Smartwatch,"Coimbatore, Tamil Nadu",131.0,313.0,2024-04-01
27513,78,Hill-Osborne Face Mask,"Gurugram, Haryana",20.0,320.0,2024-05-01
27514,71,Harris-Ward Smartwatch,"Bhubaneswar, Odisha",213.0,324.0,2022-02-01
27515,89,James Ltd Smartphone,"Chandigarh, UT",0.0,219.0,2022-11-01
27516,66,"Harris, Sloan and Mack Refrigerator","Mangalore, Karnataka",107.0,145.0,2022-01-01
27517,54,"Cook, Hess and Mccormick Laptop","Guwahati, Assam",56.0,68.0,2024-02-01
27518,83,Garcia Ltd Pen,"Dehradun, Uttarakhand",379.0,441.0,2024-05-01
27519,59,"Stephenson, Weber and Bailey Lipstick","Jalandhar, Punjab",0.0,57.0,2023-12-01
27520,98,Whitney-Garcia Microwave,"Kanpur, Uttar Pradesh",193.0,482.0,2023-10-01
27521,90,"Wilson, Schultz and Ross Air Conditioner","Noida, Uttar Pradesh",44.0,188.0,2023-10-01
27522,4,"Mcdaniel, Mercer and Nash Tablet","Ranchi, Jharkhand",0.0,260.0,2023-03-01
27523,68,"Hernandez, Martin and Anderson Protein Powder","Jalandhar, Punjab",0.0,142.0,2022-03-01
27524,34,White-Huff Stapler,"Noida, Uttar Pradesh",246.0,498.0,2022-06-01
27525,64,Mendez-Newton Lipstick,"Noida, Uttar Pradesh",0.0,150.0,2024-08-01
27526,17,Wolfe-Hood Pen,"Guwahati, Assam",0.0,168.0,2023-06-01
27527,40,Short Group Eraser,"Guwahati, Assam",,146.0,2022-03-01
27528,40,Short Group Eraser,"Bengaluru, Karnataka",0.0,117.0,2022-05-01
27529,20,Lewis Ltd Washing Machine,"Nagpur, Maharashtra",374.0,386.0,2023-05-01
27530,66,"Harris, Sloan and Mack Refrigerator","Pune, Maharashtra",109.0,179.0,2023-06-01
27531,67,Hill PLC Air Conditioner,"Shimla, Himachal Pradesh",84.0,272.0,2024-06-01
27532,82,Welch-Davis Tablet,"Chennai, Tamil Nadu",0.0,60.0,2022-01-01
27533,22,"Romero, Patterson and Boyd Stapler","Raipur, Chhattisgarh",0.0,415.0,2022-02-01
27534,52,Simmons Ltd Table Lamp,"Mysuru, Karnataka",79.0,386.0,2022-05-01
27535,100,Wright-Howard Microwave,"Pune, Maharashtra",343.0,351.0,2024-05-01
27536,2,Larson and Sons Foundation,"Bhopal, Madhya Pradesh",0.0,164.0,2022-03-01
27537,75,Chen PLC Perfume,"Shimla, Himachal Pradesh",137.0,218.0,2024-03-01
27538,99,Hernandez-Davis Cushion,"Noida, Uttar Pradesh",0.0,116.0,2022-07-01
27539,65,"Singleton, Everett and Thompson Moisturizer","Kanpur, Uttar Pradesh",306.0,404.0,2022-09-01
27540,63,Cantu-Phillips Headphones,"Mysuru, Karnataka",0.0,156.0,2023-09-01
27541,19,Gray Ltd Curtains,"Vijayawada, Andhra Pradesh",0.0,51.0,2023-01-01
27542,2,Larson and Sons Foundation,"Shimla, Himachal Pradesh",118.0,338.0,2023-12-01
27543,18,Hughes and Sons Foundation,"Bhopal, Madhya Pradesh",192.0,315.0,2024-08-01
27544,37,Reyes Ltd Lipstick,"Madurai, Tamil Nadu",46.0,242.0,2023-08-01
27545,22,"Romero, Patterson and Boyd Stapler","Jalandhar, Punjab",0.0,128.0,2023-08-01
27546,29,Briggs Ltd Wall Clock,"Kanpur, Uttar Pradesh",0.0,271.0,2022-03-01
27547,43,"Robertson, Bell and Horn Moisturizer","Gurugram, Haryana",144.0,439.0,2023-02-01
27548,18,Hughes and Sons Foundation,"Guwahati, Assam",0.0,162.0,2023-05-01
27549,43,"Robertson, Bell and Horn Moisturizer","Gurugram, Haryana",230.0,,2022-05-01
27550,55,"Carney, Ford and Lamb Massage Oil","Thiruvananthapuram, Kerala",,151.0,2022-01-01
27551,93,Walker-Choi Protein Powder,"Jaipur, Rajasthan",338.0,347.0,2024-02-01
27552,62,"Wang, Griffin and Cook Foundation","Kanpur, Uttar Pradesh",366.0,414.0,2022-10-01
27553,90,"Wilson, Schultz and Ross Air Conditioner","Vadodara, Gujarat",0.0,75.0,2024-05-01
27554,34,White-Huff Stapler,"Jaipur, Rajasthan",177.0,487.0,2024-02-01
27555,12,"Saunders, Smith and Atkins Notebook","Kolkata, West Bengal",0.0,128.0,2022-06-01
27556,45,Miller Ltd Lipstick,"Mysuru, Karnataka",0.0,198.0,2023-09-01
27557,53,Rogers Inc Smartphone,"Cuttack, Odisha",112.0,115.0,2022-08-01
27558,88,Gonzalez-Cole Cushion,"Delhi, Delhi",401.0,469.0,2022-07-01
27559,30,"Miller, Riggs and Riley Shampoo","Vadodara, Gujarat",31.0,312.0,2024-02-01
27560,96,Johnson-Chapman Perfume,"Bhubaneswar, Odisha",20.0,241.0,2022-09-01
27561,90,"Wilson, Schultz and Ross Air Conditioner","Visakhapatnam, Andhra Pradesh",0.0,299.0,2023-04-01
27562,14,Acevedo Inc Notebook,"Mangalore, Karnataka",405.0,424.0,2023-06-01
27563,76,Willis-Miller Laptop,"Vijayawada, Andhra Pradesh",0.0,61.0,2024-07-01
27564,60,Johnson-Banks Vitamins,"Bengaluru, Karnataka",14.0,95.0,2024-09-01
27565,21,"Bass, Wright and Jones Table Lamp","Mangalore, Karnataka",0.0,122.0,2022-09-01
27566,11,Johnson and Sons Laptop,"Hyderabad, Telangana",0.0,,2024-04-01
27567,50,Bell Group Vitamins,"Mangalore, Karnataka",333.0,408.0,2023-04-01
27568,25,Gordon and Sons Lipstick,"Noida, Uttar Pradesh",276.0,294.0,2022-03-01
27569,88,Gonzalez-Cole Cushion,"Mangalore, Karnataka",278.0,335.0,2023-05-01
27570,80,Ortiz-Garcia Laptop,"Bengaluru, Karnataka",,265.0,2022-07-01
27571,3,"Schultz, Avila and Foster Table Lamp","Kanpur, Uttar Pradesh",0.0,197.0,2024-06-01
27572,97,"Porter, Harper and Gomez Tablet","Pune, Maharashtra",0.0,248.0,2023-05-01
27573,62,"Wang, Griffin and Cook Foundation","Ahmedabad, Gujarat",0.0,317.0,2023-10-01
27574,66,"Harris, Sloan and Mack Refrigerator","Bhopal, Madhya Pradesh",190.0,250.0,2022-10-01
27575,49,"Brown, Horn and Livingston Massage Oil","Hyderabad, Telangana",73.0,468.0,2022-03-01
27576,95,Soto-Weaver Cushion,"Patna, Bihar",239.0,263.0,2023-02-01
27577,76,Willis-Miller Laptop,"Hyderabad, Telangana",399.0,456.0,2023-07-01
27578,72,Peterson-Garrison Refrigerator,"Kolkata, West Bengal",433.0,475.0,2023-06-01
